Country/Region,Province/State,ISO3166:2,ISO3166:3,ISO3166:#,Name,Population,GDP (Total),Life Expectancy (Male),Life Expectancy (Female),Date,Confirmed (Total),Deaths (Total),Recovered (Total),Active (Total),"Confirmed (Total, normalised)","Deaths (Total, normalised)","Recovered (Total, normalised)","Confirmed (Total, log)","Deaths (Total, log)","Recovered (Total, log)",Confirmed (Daily),Deaths (Daily),Recovered (Daily),Net Cases (Daily),"Confirmed (Daily, log)","Deaths (Daily, log)","Recovered (Daily, log)","Confirmed (Daily, log growth)","Deaths (Daily, log growth)","Recovered (Daily, log growth)"
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-14,2.0,0.0,0.0,2.0,0.816908369430472,0.0,0.0,1.0,-inf,-inf,2.0,0.0,0.0,2.0,inf,,,inf,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-15,2.0,0.0,0.0,2.0,0.816908369430472,0.0,0.0,1.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-16,2.0,0.0,0.0,2.0,0.816908369430472,0.0,0.0,1.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-17,2.0,0.0,0.0,2.0,0.816908369430472,0.0,0.0,1.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-18,2.0,0.0,0.0,2.0,0.816908369430472,0.0,0.0,1.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-19,3.0,0.0,0.0,3.0,1.225362554145708,0.0,0.0,1.584962500721156,-inf,-inf,1.0,0.0,0.0,1.0,0.5849625007211561,,,0.5,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-20,3.0,0.0,0.0,3.0,1.225362554145708,0.0,0.0,1.584962500721156,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-21,3.0,0.0,0.0,3.0,1.225362554145708,0.0,0.0,1.584962500721156,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-22,3.0,0.0,0.0,3.0,1.225362554145708,0.0,0.0,1.584962500721156,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-23,4.0,0.0,0.0,4.0,1.633816738860944,0.0,0.0,2.0,-inf,-inf,1.0,0.0,0.0,1.0,0.4150374992788439,,,0.3333333333333335,,
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-24,7.0,0.0,2.0,5.0,2.8591792930066515,0.0,0.816908369430472,2.807354922057604,-inf,1.0,3.0,0.0,2.0,1.0,0.8073549220576042,,inf,0.75,,inf
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-25,7.0,0.0,2.0,5.0,2.8591792930066515,0.0,0.816908369430472,2.807354922057604,-inf,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-26,8.0,0.0,2.0,6.0,3.267633477721888,0.0,0.816908369430472,3.0,-inf,1.0,1.0,0.0,0.0,1.0,0.19264507794239583,,0.0,0.1428571428571428,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-27,8.0,0.0,2.0,6.0,3.267633477721888,0.0,0.816908369430472,3.0,-inf,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-28,8.0,0.0,2.0,6.0,3.267633477721888,0.0,0.816908369430472,3.0,-inf,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-29,11.0,0.0,2.0,9.0,4.492996031867595,0.0,0.816908369430472,3.4594316186372973,-inf,1.0,3.0,0.0,0.0,3.0,0.4594316186372973,,0.0,0.375,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-30,11.0,0.0,2.0,9.0,4.492996031867595,0.0,0.816908369430472,3.4594316186372973,-inf,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-03-31,11.0,0.0,2.0,9.0,4.492996031867595,0.0,0.816908369430472,3.4594316186372973,-inf,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-01,14.0,0.0,2.0,12.0,5.718358586013303,0.0,0.816908369430472,3.807354922057604,-inf,1.0,3.0,0.0,0.0,3.0,0.34792330342030686,,0.0,0.2727272727272727,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-02,14.0,0.0,3.0,11.0,5.718358586013303,0.0,1.225362554145708,3.807354922057604,-inf,1.584962500721156,0.0,0.0,1.0,-1.0,0.0,,0.5849625007211561,0.0,,0.5
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-03,14.0,0.0,3.0,11.0,5.718358586013303,0.0,1.225362554145708,3.807354922057604,-inf,1.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-04,14.0,0.0,3.0,11.0,5.718358586013303,0.0,1.225362554145708,3.807354922057604,-inf,1.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-05,16.0,0.0,3.0,13.0,6.535266955443776,0.0,1.225362554145708,4.0,-inf,1.584962500721156,2.0,0.0,0.0,2.0,0.19264507794239583,,0.0,0.1428571428571428,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-06,16.0,0.0,3.0,13.0,6.535266955443776,0.0,1.225362554145708,4.0,-inf,1.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-07,16.0,0.0,3.0,13.0,6.535266955443776,0.0,1.225362554145708,4.0,-inf,1.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-08,16.0,0.0,3.0,13.0,6.535266955443776,0.0,1.225362554145708,4.0,-inf,1.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-09,16.0,0.0,3.0,13.0,6.535266955443776,0.0,1.225362554145708,4.0,-inf,1.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-10,16.0,0.0,3.0,13.0,6.535266955443776,0.0,1.225362554145708,4.0,-inf,1.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-11,16.0,0.0,3.0,13.0,6.535266955443776,0.0,1.225362554145708,4.0,-inf,1.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-12,16.0,0.0,3.0,13.0,6.535266955443776,0.0,1.225362554145708,4.0,-inf,1.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-13,16.0,0.0,3.0,13.0,6.535266955443776,0.0,1.225362554145708,4.0,-inf,1.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-14,16.0,0.0,3.0,13.0,6.535266955443776,0.0,1.225362554145708,4.0,-inf,1.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-15,16.0,0.0,3.0,13.0,6.535266955443776,0.0,1.225362554145708,4.0,-inf,1.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-16,16.0,0.0,4.0,12.0,6.535266955443776,0.0,1.633816738860944,4.0,-inf,2.0,0.0,0.0,1.0,-1.0,0.0,,0.4150374992788439,0.0,,0.3333333333333335
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-17,16.0,0.0,4.0,12.0,6.535266955443776,0.0,1.633816738860944,4.0,-inf,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-18,16.0,0.0,6.0,10.0,6.535266955443776,0.0,2.450725108291416,4.0,-inf,2.584962500721156,0.0,0.0,2.0,-2.0,0.0,,0.5849625007211561,0.0,,0.5
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-19,16.0,0.0,6.0,10.0,6.535266955443776,0.0,2.450725108291416,4.0,-inf,2.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-20,16.0,0.0,6.0,10.0,6.535266955443776,0.0,2.450725108291416,4.0,-inf,2.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-21,16.0,0.0,6.0,10.0,6.535266955443776,0.0,2.450725108291416,4.0,-inf,2.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Namibia,All,,NAM,516,Namibia,2448255.0,14521711633.9533,60.357,66.18,2020-04-22,16.0,0.0,6.0,10.0,6.535266955443776,0.0,2.450725108291416,4.0,-inf,2.584962500721156,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-01-22,0.0,0.0,0.0,,0.0,0.0,0.0,-inf,-inf,-inf,,,,,,,,,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,-inf,-inf,0.0,0.0,0.0,0.0,,,,,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-01-25,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,1.0,0.0,0.0,1.0,inf,,,inf,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-01-26,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-01-27,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-01-28,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-01-29,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-01-30,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-01-31,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-01,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-02,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-03,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-04,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-05,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-06,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-07,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-08,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-09,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-10,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-11,1.0,0.0,0.0,1.0,0.03560255599294087,0.0,0.0,0.0,-inf,-inf,0.0,0.0,0.0,0.0,0.0,,,0.0,,
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-12,1.0,0.0,1.0,0.0,0.03560255599294087,0.0,0.03560255599294087,0.0,-inf,0.0,0.0,0.0,1.0,-1.0,0.0,,inf,0.0,,inf
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-13,1.0,0.0,1.0,0.0,0.03560255599294087,0.0,0.03560255599294087,0.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-14,1.0,0.0,1.0,0.0,0.03560255599294087,0.0,0.03560255599294087,0.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-15,1.0,0.0,1.0,0.0,0.03560255599294087,0.0,0.03560255599294087,0.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-16,1.0,0.0,1.0,0.0,0.03560255599294087,0.0,0.03560255599294087,0.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-17,1.0,0.0,1.0,0.0,0.03560255599294087,0.0,0.03560255599294087,0.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-18,1.0,0.0,1.0,0.0,0.03560255599294087,0.0,0.03560255599294087,0.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Nepal,All,NP,NPL,524,Nepal,28087871.0,29040398982.3466,68.989,71.9,2020-02-19,1.0,0.0,1.0,0.0,0.03560255599294087,0.0,0.03560255599294087,0.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
